"ADRIBLASTINE 50 mg, poudre pour solution injectable en flacon",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=64367525&typedoc=R
"ADRIBLASTINE 50 mg/25 ml, solution injectable pour perfusion en flacon",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=64661854&typedoc=R
"ADRIGYL 10 000 UI/ml, solution buvable en gouttes",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66269026&typedoc=R
"ADROVANCE 70 mg/2800 UI, comprimé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63725282&typedoc=R
"ADROVANCE 70 mg/5600 UI, comprimé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63230395&typedoc=R
"ADVAGRAF 0,5 mg, gélule à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63931834&typedoc=R
"ADVAGRAF 1 mg, gélule à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=64297436&typedoc=R
"ADVAGRAF 3 mg, gélule à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61604257&typedoc=R
"ADVAGRAF 5 mg, gélule à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61727612&typedoc=R
"ADVATE 1000 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66954464&typedoc=R
"ADVATE 1500 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=64445956&typedoc=R
"ADVATE 2000 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68255655&typedoc=R
"ADVATE 250 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68294455&typedoc=R
"ADVATE 3000 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=69558317&typedoc=R
"ADVATE 500 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67778827&typedoc=R
"ADVIL 200 mg, comprimé enrobé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68634000&typedoc=R
"ADVIL 400 mg, comprimé enrobé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63646874&typedoc=R
"ADVILCAPS 200 mg, capsule molle",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67848097&typedoc=R
"ADVILCAPS 400 mg, capsule molle",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61959735&typedoc=R
"ADVILGEL 5 %, gel",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62217014&typedoc=R
"ADVILMED 100 mg, comprimé enrobé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68033779&typedoc=R
"ADVILMED 400 mg, comprimé enrobé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63040606&typedoc=R
"ADVILMED 5 %, gel",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=69955824&typedoc=R
"ADVILMED ENFANTS ET NOURRISSONS 20 mg/1 ml, suspension buvable en flacon",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61902232&typedoc=R
"AERIUS 0,5 mg/ml, solution buvable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=69643760&typedoc=R
"AERIUS 5 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61833327&typedoc=R
"AERRANE, liquide pour inhalation par vapeur",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63498500&typedoc=R
"AESCULUS COMPLEXE N°103, solution buvable en gouttes",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61054685&typedoc=R
"AESCULUS GLABRA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63869208&typedoc=R
"AESCULUS HIPPOCASTANUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=69543062&typedoc=R
"AESCULUS HIPPOCASTANUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62620175&typedoc=R
"AESCULUS HIPPOCASTANUM WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=64122248&typedoc=R
"AETHIOPS MERCURIALIS MINERALIS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=60955709&typedoc=R
"AETHIOPS MERCURIALIS MINERALIS LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68930647&typedoc=R
"AETHUSA CYNAPIUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66067715&typedoc=R
"AETHUSA CYNAPIUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61282849&typedoc=R
"AETOXISCLEROL 1 % (20 mg/2 mL), solution injectable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67316525&typedoc=R
"AETOXISCLEROL TAMPONNE 0,25 POUR CENT (5 mg/2 ml), solution injectable (I.V.) en ampoule",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=64700855&typedoc=R
"AETOXISCLEROL TAMPONNE 0,5 POUR CENT (10 mg/2 ml), solution injectable (IV) en ampoule",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68821893&typedoc=R
"AETOXISCLEROL TAMPONNE 2 POUR CENT (40 mg/2 ml), solution injectable (IV) en ampoule",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=64920036&typedoc=R
"AETOXISCLEROL TAMPONNE 3 POUR CENT (60 mg/2 ml), solution injectable (IV) en ampoule",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68080800&typedoc=R
"AFINITOR 10 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=64201368&typedoc=R
"AFINITOR 2,5 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62142469&typedoc=R
"AFINITOR 5 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=69867865&typedoc=R
"AFSTYLA 1000 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61906519&typedoc=R
"AFSTYLA 1500 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=60944716&typedoc=R
"AFSTYLA 2000 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=64477690&typedoc=R
"AFSTYLA 250 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66216027&typedoc=R
"AFSTYLA 2500 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61411315&typedoc=R
"AFSTYLA 3000 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=64280351&typedoc=R
"AFSTYLA 500 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67710662&typedoc=R
"AFTAGEL, gel buccal",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=60007960&typedoc=R
"AFTOSIUM, comprimé sublingual",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61010945&typedoc=R
"AGARICUS BULBOSUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67717450&typedoc=R
"AGARICUS BULBOSUS LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62313404&typedoc=R
"AGARICUS BULBOSUS WELEDA, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66347585&typedoc=R
"AGARICUS MUSCARIUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68786104&typedoc=R
"AGARICUS MUSCARIUS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=65062366&typedoc=R
"AGARICUS MUSCARIUS WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67197786&typedoc=R
"AGAVE AMERICANA BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=69061404&typedoc=R
"AGIOLAX, granulés",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66768488&typedoc=R
"AGNUS CASTUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=60386574&typedoc=R
"AGNUS CASTUS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68820332&typedoc=R
"AGNUS CASTUS WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68760180&typedoc=R
"AGRAPHIS NUTANS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68775684&typedoc=R
"AGRAPHIS NUTANS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61825622&typedoc=R
"AGRASTAT 250 microgrammes/ml, solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66766366&typedoc=R
"AGRASTAT 50 microgrammes/ml, solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=65024764&typedoc=R
"AGRIMONIA EUPATORIA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62336157&typedoc=R
"AGRIPPAL, suspension injectable en seringue préremplie. Vaccin grippal inactivé (antigènes de surface)",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61921204&typedoc=R
"AGYRAX, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=60456535&typedoc=R
"AILANTHUS GLANDULOSA BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61793701&typedoc=R
"AILANTHUS GLANDULOSA LEHNING, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63537775&typedoc=R
"AIROMIR AUTOHALER 100 microgrammes/dose, suspension pour inhalation en flacon pressurisé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66086181&typedoc=R
"AKINETON L.P. 4 mg, comprimé enrobé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66782153&typedoc=R
"AKYNZEO 300 mg/0,5 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67693946&typedoc=R
"ALAIRGIX ALLERGIE CETIRIZINE 10 mg, comprimé à sucer sécable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=64367347&typedoc=R
"ALAIRGIX RHINITE ALLERGIQUE CROMOGLICATE DE SODIUM 2 %, solution pour pulvérisation nasale",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=60568235&typedoc=R
"ALBEY VENIN D'ABEILLE Apis mellifera 550 microgrammes, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62915649&typedoc=R
"ALBUMINE HUMAINE BAXTER BIOSCIENCE 200 g/l, solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=60098472&typedoc=R
"Albumine humaine iodée [125 I], CIS bio international, solution injectable. [Réf : SERALB-125]",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=65812106&typedoc=R
"ALBUNORM 20 %, 200 g/l, solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66967127&typedoc=R
"ALBUNORM 4 %, 40 g/l, solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67960160&typedoc=R
"ALBUNORM 5 %, 50 g/l, solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=69227858&typedoc=R
"ALCAPHOR, solution buvable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62691806&typedoc=R
"ALCHEMILLA VULGARIS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61787068&typedoc=R
"ALCOOL A USAGE MEDICAL GILBERT 0,5 ml, compresse imprégnée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=65378663&typedoc=R
"ALCOOL A USAGE MEDICAL GILBERT 2,5 ml, compresse imprégnée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=65386717&typedoc=R
"ALCOOL A USAGE MEDICAL GILBERT, solution pour application locale",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61318416&typedoc=R
"ALCOOL MODIFIE COOPER, solution pour application cutanée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67853176&typedoc=R
"ALCOOL MODIFIE EVOLUPHARM, solution pour application cutanée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=60787542&typedoc=R
"ALCOOL MODIFIE GIFRER, solution pour application cutanée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61329220&typedoc=R
"ALDACTAZINE, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=69724251&typedoc=R
"ALDACTONE 25 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=64565845&typedoc=R
"ALDACTONE 50 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67368301&typedoc=R
"ALDACTONE 75 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68492540&typedoc=R
"ALDARA 5 %, crème",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66916232&typedoc=R
"ALDIREK 10 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61627341&typedoc=R
"ALDOMET 250 mg, comprimé enrobé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=60578560&typedoc=R
"ALDOMET 500 mg, comprimé enrobé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=64651319&typedoc=R
"ALDOSTERONE BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63058682&typedoc=R
"ALDURAZYME 100 U/ml, solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66328396&typedoc=R
"ALDYZINE, solution dentaire",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62209793&typedoc=R
"ALECENSA 150 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=60639892&typedoc=R
"ALENDRONATE TEVA 10 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=65028022&typedoc=R
"ALEPSAL 100 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66086808&typedoc=R
"ALEPSAL 15 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63131269&typedoc=R
"ALEPSAL 150 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66014762&typedoc=R
"ALEPSAL 50 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=60622868&typedoc=R
"ALETRIS FARINOSA BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68708881&typedoc=R
"ALETRIS FARINOSA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=69139600&typedoc=R
"ALEVETABS 220 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62237910&typedoc=R
"ALFA-AMYLASE BIOGARAN CONSEIL 200 U.CEIP/ml, sirop",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=65407702&typedoc=R
"ALFA-AMYLASE BIOGARAN CONSEIL 3 000 U.CEIP, comprimé enrobé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63124011&typedoc=R
"ALFACALCIDOL TEVA 0,25 microgramme, capsule molle",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=64661847&typedoc=R
"ALFACALCIDOL TEVA 1 microgramme, capsule molle",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62626139&typedoc=R
"ALFALASTIN 33,33 mg/ml, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=60153239&typedoc=R
"ALFALFA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61073504&typedoc=R
"ALFALFA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63279823&typedoc=R
"ALFATIL 125 mg/5 ml, poudre pour suspension buvable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62676633&typedoc=R
"ALFATIL 250 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=69706972&typedoc=R
"ALFATIL 250 mg/5 ml, poudre pour suspension buvable",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61926913&typedoc=R
"ALFATIL L.P. 375 mg, comprimé pelliculé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62765886&typedoc=R
"ALFATIL LP 500 mg, comprimé pelliculé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66470506&typedoc=R
"ALFUZOSINE BIOGARAN L.P. 10 mg, comprimé pelliculé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=61609749&typedoc=R
"ALFUZOSINE CRISTERS LP 10 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=69898857&typedoc=R
"ALFUZOSINE EG L.P. 10 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66620532&typedoc=R
"ALFUZOSINE EVOLUGEN LP 10 mg, comprimé pelliculé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=64848430&typedoc=R
"ALFUZOSINE MYLAN L.P. 10 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=60513032&typedoc=R
"ALFUZOSINE RPG LP 10 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=69490193&typedoc=R
"ALFUZOSINE SANDOZ L.P. 10 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63622510&typedoc=R
"ALFUZOSINE TEVA L.P. 10 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=69038195&typedoc=R
"ALFUZOSINE TEVA SANTE L.P. 10 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67346714&typedoc=R
"ALFUZOSINE ZENTIVA LP 10 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62607587&typedoc=R
"ALFUZOSINE ZYDUS L.P. 10 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63143652&typedoc=R
"ALGESAL BAUME, crème",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=65716467&typedoc=R
"ALGESAL SURACTIVE, crème",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67638519&typedoc=R
"ALGICALM 400 mg/25 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62934247&typedoc=R
"ALGINATE DE SODIUM / BICARBONATE DE SODIUM BIOGARAN 250 mg/133,5 mg pour 5 ml, suspension buvable en flacon",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63517694&typedoc=R
"ALGINATE DE SODIUM / BICARBONATE DE SODIUM MYLAN CONSEIL 500 mg/267 mg MENTHE SANS SUCRE, suspension buvable en sachet édulcorée à la saccharine sodique sodique",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67351394&typedoc=R
"ALGINATE DE SODIUM / BICARBONATE DE SODIUM SANDOZ 250 mg/133,5 mg pour 5 ml, suspension buvable en flacon",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63791631&typedoc=R
"ALGINATE DE SODIUM / BICARBONATE DE SODIUM TEVA 250 mg/133,5 mg pour 5 ml, suspension buvable en flacon",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=65686216&typedoc=R
"ALGINATE DE SODIUM/BICARBONATE DE SODIUM ARROW 500 mg/267 mg pour 10 ml, suspension buvable en sachet",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67008933&typedoc=R
"ALGINATE DE SODIUM/BICARBONATE DE SODIUM BGR 500 mg/267 mg pour 10 ml, suspension buvable en sachet",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63427414&typedoc=R
"ALGINATE DE SODIUM/BICARBONATE DE SODIUM BIOGARAN 0,5 g/0,267 g, suspension buvable en sachet-dose",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=69418436&typedoc=R
"ALGINATE DE SODIUM/BICARBONATE DE SODIUM MYLAN 500 mg/267 mg, suspension buvable en sachet",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=65291272&typedoc=R
"ALGINATE DE SODIUM/BICARBONATE DE SODIUM SANDOZ 500 mg/267 mg, suspension buvable en sachet",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66638701&typedoc=R
"ALGINATE DE SODIUM/BICARBONATE DE SODIUM SANDOZ CONSEIL 500 mg/267 mg MENTHE SANS SUCRE, suspension buvable en sachet édulcorée à la saccharine sodique",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=69548668&typedoc=R
"ALGINATE DE SODIUM/BICARBONATE DE SODIUM ZENTIVA 500 mg/267 mg, suspension buvable en sachet",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66804443&typedoc=R
"ALGISEDAL, comprimé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=65322262&typedoc=R
"ALGODOL 500 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62981414&typedoc=R
"ALGODOL CAFEINE, comprimé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67524202&typedoc=R
"ALGOTROPYL, suppositoire",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=65712593&typedoc=R
"ALIMTA 100 mg, poudre pour solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67713231&typedoc=R
"ALIMTA 500 mg, poudre pour solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67323808&typedoc=R
"ALKA SELTZER 324 mg, comprimé effervescent",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=66725120&typedoc=R
"ALKERAN 2 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68262525&typedoc=R
"ALKERAN 50 mg/10 ml, lyophilisat et solution pour usage parentéral (I.V.)",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68708664&typedoc=R
"ALKONATREM 150 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=63877443&typedoc=R
"ALLERGIFLASH 0,05 %, collyre en solution en récipient unidose",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=69456091&typedoc=R
"ALLERGOCOMOD, collyre en solution",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67111171&typedoc=R
"ALLERGODIL 0,05 POUR CENT, collyre en solution",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=67399275&typedoc=R
"ALLERGODIL 0,127 mg/dose, solution pour pulvérisation nasale",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68576006&typedoc=R
"ALLIUM CEPA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=60881995&typedoc=R
"ALLIUM CEPA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62398493&typedoc=R
"ALLIUM CEPA WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=68928322&typedoc=R
"ALLIUM SATIVUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62043268&typedoc=R
"ALLIUM SATIVUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=64257445&typedoc=R
"ALLIUM URSINUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",http://base-donnees-publique.medicaments.gouv.fr/affichageDoc.php?specid=62138435&typedoc=R
